Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1658858753.7775242,5583,1658858753,775912192,map,5.903934001922607,6.041950225830078,-0.645860493183136,-0.0022993314339517534,0.013211588510181158,-0.7267314978894687,-0.6867907228401704
1658858753.827151,5584,1658858753,825912448,map,5.905709743499756,6.038315773010254,-0.6433311104774475,-0.0004821149566523095,0.012224835763552901,-0.726129778610752,-0.6874488094181432
1658858753.877653,5585,1658858753,875912448,map,5.907533168792725,6.033259391784668,-0.6408544182777405,-0.000977386342391869,0.01357869230697278,-0.725951060247746,-0.6876116069092668
1658858753.9278746,5586,1658858753,925912960,map,5.908382415771484,6.0287184715271,-0.6384207606315613,-0.0022178682583350253,0.01276525208102696,-0.7269814333303455,-0.6865348680093771
1658858753.9777093,5587,1658858753,975912960,map,5.909646987915039,6.0258097648620605,-0.6375168561935425,-0.0005348152889070022,0.01289894816623523,-0.7260857039058772,-0.687483004657074
1658858754.0276585,5588,1658858754,25913472,map,5.910132884979248,6.022615909576416,-0.6381383538246155,-0.001357101405925399,0.013620693141458015,-0.7258556842067108,-0.687710811823493
1658858754.0775206,5589,1658858754,75913472,map,5.910161972045898,6.020136833190918,-0.6383631825447083,-0.00166489080630684,0.012123344726658422,-0.7269087720889271,-0.6866249993347243
1658858754.1277404,5590,1658858754,125912960,map,5.910830974578857,6.017956733703613,-0.6383328437805176,-0.0001953657932569912,0.013360592794867357,-0.7263903762774947,-0.6871524413431247
1658858754.1773756,5591,1658858754,175912960,map,5.911317825317383,6.014400005340576,-0.6385055780410767,-0.0016166801476780028,0.013233157207753067,-0.7258759512188143,-0.6876964252762965
1658858754.227783,5592,1658858754,225912960,map,5.912837028503418,6.013756275177002,-0.6377447843551636,-0.001892193085550413,0.012437932763087776,-0.7265163544014901,-0.6870339905864019
1658858754.2776108,5593,1658858754,275912960,map,5.914261817932129,6.012709140777588,-0.636676549911499,3.883547677026873e-05,0.013641503336084044,-0.726824135131002,-0.6866881275146737
1658858754.327859,5594,1658858754,325913216,map,5.915250301361084,6.011760711669922,-0.6356120109558105,-0.000631511272505531,0.012335238132108356,-0.7255840903909009,-0.6880226528722335
1658858754.3775525,5595,1658858754,375913216,map,5.9168701171875,6.010354518890381,-0.6335221529006958,-0.0005420765404730069,0.01236884674711772,-0.7265567853996389,-0.6869948728869187
1658858754.427831,5596,1658858754,425913472,map,5.917786121368408,6.0090107917785645,-0.6305357813835144,-0.0008050616514141099,0.012557463184046758,-0.7265038195651045,-0.6870472051842091
1658858754.4776757,5597,1658858754,475913472,map,5.91848611831665,6.0077433586120605,-0.6276254653930664,-0.0005267102413206371,0.012222972663719234,-0.7257067611170789,-0.6878953542396856
1658858754.5276217,5598,1658858754,525913472,map,5.919490814208984,6.006375789642334,-0.6248772740364075,-0.00015530896084961282,0.012604463638449418,-0.7264678645008078,-0.6870848166152047
1658858754.5776012,5599,1658858754,575913472,map,5.919792175292969,6.0049028396606445,-0.6206733584403992,-0.000957018378957447,0.012347372509162867,-0.7264814622119496,-0.6870744585343933
1658858754.6279366,5600,1658858754,625913472,map,5.9199934005737305,6.003981113433838,-0.6153030395507812,-0.000959327950638631,0.012844459270229334,-0.725866744124697,-0.6877147441561438
1658858754.6776114,5601,1658858754,675913472,map,5.92022180557251,6.003223419189453,-0.6100486516952515,-0.0009717761137005717,0.012567942299612549,-0.7260822555223021,-0.6874922986428172
1658858754.7277894,5602,1658858754,725912960,map,5.920247554779053,6.002296447753906,-0.6051672697067261,-0.0008807891966529538,0.012255454582101089,-0.7263564905711839,-0.6872083211432257
1658858754.77745,5603,1658858754,775912960,map,5.9216437339782715,5.99818754196167,-0.6009360551834106,-0.0006532073703920745,0.01227513559302364,-0.7260145032563434,-0.6875695131604872
1658858754.8277175,5604,1658858754,825912960,map,5.924128532409668,5.991616725921631,-0.5974999666213989,-0.0006158736619889826,0.012069662286219807,-0.7259005947228145,-0.6876934422640611
1658858754.8777163,5605,1658858754,875912960,map,5.926295757293701,5.9853339195251465,-0.5937588810920715,-0.0006647414060203262,0.01259048347321816,-0.7263581950252501,-0.6872007060273106
1658858754.9275804,5606,1658858754,925912448,map,5.9282307624816895,5.979482173919678,-0.5900369882583618,-0.00050516346687412,0.012208564058229909,-0.7261536780262264,-0.6874238369903181
1658858754.9774213,5607,1658858754,975912448,map,5.930572986602783,5.974025726318359,-0.5855966806411743,-0.0005927556722895807,0.012000233531187569,-0.7259821785103713,-0.6876085510821149
1658858755.0276735,5608,1658858755,25912192,map,5.933340549468994,5.969214916229248,-0.581031084060669,-0.0002126338067409126,0.011761631268567893,-0.7261283398443217,-0.6874585463078452
1658858755.077664,5609,1658858755,75912192,map,5.935882091522217,5.964620590209961,-0.5754469633102417,-0.00046467662392603087,0.01220907522231992,-0.7261804258780894,-0.6873956005309954
1658858755.127549,5610,1658858755,125912192,map,5.938268184661865,5.960417747497559,-0.5699809789657593,-0.00013882619399161386,0.011824647604991367,-0.7261069881643449,-0.6874800362012047
1658858755.1774733,5611,1658858755,175912192,map,5.940720081329346,5.958095073699951,-0.5621115565299988,-0.0003142417290510923,0.011593741019392388,-0.7261428077053974,-0.687446077331912
1658858755.2277896,5612,1658858755,225912448,map,5.943122863769531,5.957692623138428,-0.5538698434829712,6.152610442641166e-05,0.011266534345661208,-0.7262627077355132,-0.6873249164485868
1658858755.2777293,5613,1658858755,275912448,map,5.945324420928955,5.956727504730225,-0.544316291809082,-0.0003137806831412719,0.011526003377758097,-0.7261644802924834,-0.6874243233617549
1658858755.3275645,5614,1658858755,325912192,map,5.94751501083374,5.955537796020508,-0.535186231136322,-0.0006284571562873904,0.011540154893132693,-0.7261106955538329,-0.6874806816696557
1658858755.3774993,5615,1658858755,375912192,map,5.9496073722839355,5.9548444747924805,-0.5256693363189697,-0.00027306266302495235,0.011872170118112087,-0.7263555889398563,-0.6872165127740334
1658858755.4274683,5616,1658858755,425912192,map,5.951954364776611,5.954509735107422,-0.516720712184906,-0.0006073742522481507,0.011065125971580051,-0.7262799835763802,-0.6873096678645249
1658858755.4772193,5617,1658858755,475912192,map,5.953991889953613,5.9539361000061035,-0.5064334869384766,0.00025539853114461353,0.011328723871198954,-0.7264390531485623,-0.6871374657575153
1658858755.5273683,5618,1658858755,525912192,map,5.956334590911865,5.95309591293335,-0.4965360164642334,-0.0006158771824640867,0.010645146286966039,-0.7263021050851846,-0.6872929169609233
1658858755.577545,5619,1658858755,575912192,map,5.958046913146973,5.953558444976807,-0.486386239528656,-0.0006578908186373159,0.010899756112640768,-0.7266946209837439,-0.6868738532872308
1658858755.6293385,5620,1658858755,625911424,map,5.959381103515625,5.955050945281982,-0.47742998600006104,-0.00034506180156839523,0.01125431896337931,-0.7266704512889731,-0.6868939339232103
1658858755.677697,5621,1658858755,675911424,map,5.960737228393555,5.956120491027832,-0.46682754158973694,-0.0012609827528820322,0.010559280780098816,-0.7265860026660487,-0.6869932257611254
1658858755.7279487,5622,1658858755,725911168,map,5.962188243865967,5.957002639770508,-0.4566735327243805,-0.0016058810474397834,0.010059080083585012,-0.7266438559796911,-0.6869388201440502
1658858755.7794704,5623,1658858755,775911168,map,5.96340799331665,5.957350730895996,-0.44452303647994995,-0.0008213066264192901,0.010421626296318074,-0.726981122519128,-0.686577863509736
1658858755.8280692,5624,1658858755,825910656,map,5.964779853820801,5.95735502243042,-0.43201857805252075,-0.000769667140702934,0.00987757161368363,-0.7271976109470035,-0.6863566680848086
1658858755.8775883,5625,1658858755,875910656,map,5.966504096984863,5.957293510437012,-0.41850510239601135,-0.0014310159016756008,0.00789710407925589,-0.727153518212364,-0.686427963366901
1658858755.9277284,5626,1658858755,925910144,map,5.968245983123779,5.95719051361084,-0.4057486951351166,-9.234217979467922e-05,0.006783226885095007,-0.7273408908007483,-0.6862428199078814
1658858755.9775019,5627,1658858755,975910144,map,5.970768451690674,5.9585280418396,-0.391075998544693,4.8547495849615126e-05,0.004986823555423284,-0.7276117526193461,-0.6859710392459519
1658858756.0278494,5628,1658858756,25910144,map,5.974124908447266,5.960931777954102,-0.3765208125114441,-0.00046274606882344726,0.0038000295469199936,-0.7279059739880643,-0.6856662735427532
1658858756.0775864,5629,1658858756,75910144,map,5.9780049324035645,5.962831020355225,-0.35985904932022095,-0.0014451274153390494,0.0014337004405918672,-0.7282084028080733,-0.6853527399737412
1658858756.1276205,5630,1658858756,125910144,map,5.9825592041015625,5.964118003845215,-0.34230321645736694,-0.0028125365781577873,-0.002030660742916126,-0.7283089640500992,-0.6852401177245937
1658858756.1773894,5631,1658858756,175910144,map,5.988308429718018,5.965435981750488,-0.32286834716796875,-0.003387015382249878,-0.0053690168745642195,-0.7281561022455305,-0.6853819318797351
1658858756.2278383,5632,1658858756,225909632,map,5.9950480461120605,5.966854572296143,-0.30249926447868347,-0.002107940746081446,-0.008006990582339373,-0.7279183194113722,-0.6856138599481114
1658858756.277428,5633,1658858756,275909632,map,6.002177715301514,5.967399597167969,-0.2793552577495575,0.0006721504991173041,-0.008188435260573095,-0.7275838387672237,-0.6859695731637379
1658858756.3272848,5634,1658858756,325909120,map,6.009503364562988,5.9673638343811035,-0.2547376751899719,0.005212452179066995,-0.006423314424881785,-0.7271894416191261,-0.6863869807708649
1658858756.3773773,5635,1658858756,375909120,map,6.016765594482422,5.968173980712891,-0.22763386368751526,0.010551055224629999,-0.003182997613876171,-0.7268147714866812,-0.6867450995155338
1658858756.4284346,5636,1658858756,425908608,map,6.02399206161499,5.969681739807129,-0.1976485401391983,0.016644441743806606,0.0007098803815282332,-0.7261844647458091,-0.6872980298172868
1658858756.4772677,5637,1658858756,475908608,map,6.030803203582764,5.97089958190918,-0.16237656772136688,0.024322399773079883,0.005432879844043853,-0.7254043722614447,-0.6878716460138897
1658858756.5273304,5638,1658858756,525907840,map,6.037045001983643,5.971984386444092,-0.12395014613866806,0.03285809920964401,0.010563758451672773,-0.724366190360631,-0.6885509237421223
1658858756.57716,5639,1658858756,575907840,map,6.039806365966797,5.972421646118164,-0.07454520463943481,0.04097473860184454,0.016420434347273954,-0.72310825139673,-0.6893227813545125
1658858756.6275213,5640,1658858756,625906816,map,6.038917064666748,5.972472190856934,-0.02162921614944935,0.04778834742490265,0.023302618368925988,-0.7216797619664083,-0.690182282441137
1658858756.6772869,5641,1658858756,675906816,map,6.036114692687988,5.972766876220703,0.038431815803050995,0.053576615623400325,0.030162560432159896,-0.7201682866481572,-0.6910697541585626
1658858756.7275007,5642,1658858756,725905792,map,6.03059196472168,5.973310470581055,0.1002921313047409,0.059216597454403636,0.0389046606456752,-0.7184079185510452,-0.6920042518143387
1658858756.7773206,5643,1658858756,775905792,map,6.020211219787598,5.975419521331787,0.16620202362537384,0.06429549955267613,0.04762746009243257,-0.7165189573810246,-0.6929634171412118
1658858756.8274715,5644,1658858756,825904256,map,6.005688190460205,5.978140354156494,0.23318196833133698,0.06974688487971155,0.05525961744687788,-0.7146740565639994,-0.6937742713617725
1658858756.8770452,5645,1658858756,875904256,map,5.987658500671387,5.981213569641113,0.2981867492198944,0.07397349052056403,0.06021486512547625,-0.7126056934901639,-0.6950505149437177
1658858756.9271176,5646,1658858756,925902720,map,5.96548318862915,5.984537124633789,0.3640108108520508,0.07662701577620204,0.06210020277363311,-0.7105974698475966,-0.6966513483191582
1658858756.9771905,5647,1658858756,975902720,map,5.933404922485352,5.9871602058410645,0.429395467042923,0.07704913518111843,0.06237857924231686,-0.7087124867613258,-0.6984976411757806
1658858757.0271964,5648,1658858757,25901952,map,5.896017074584961,5.98982572555542,0.49587732553482056,0.07517735109117014,0.060262922094593496,-0.7073019181965103,-0.700314745396006
1658858757.0774093,5649,1658858757,75901952,map,5.855530261993408,5.99293851852417,0.561634361743927,0.06962973402996492,0.054235487819058334,-0.7066020745524976,-0.7020852656465963
1658858757.1274302,5650,1658858757,125901184,map,5.81190299987793,5.996401309967041,0.6287409067153931,0.06238095508110113,0.04617725516517852,-0.7060342369135164,-0.7039118793247691
1658858757.1770775,5651,1658858757,175901184,map,5.763648986816406,6.0014448165893555,0.69878751039505,0.0548062235715667,0.038693767775064766,-0.7056089614328236,-0.7054183607894572
1658858757.2269871,5652,1658858757,225900416,map,5.711860656738281,6.007930278778076,0.7727883458137512,0.0476703753193803,0.03073144675243606,-0.7054761115581378,-0.7064605930398534
1658858757.277012,5653,1658858757,275900416,map,5.657599449157715,6.014743804931641,0.8454551696777344,0.041825941713565414,0.02411387393846688,-0.7056109691970504,-0.7069528073586331
1658858757.326821,5654,1658858757,325899136,map,5.6016459465026855,6.021770477294922,0.9193186163902283,0.03676640698389143,0.019196230279421897,-0.7061568348786362,-0.7068396286391566
1658858757.3772454,5655,1658858757,375899136,map,5.545525074005127,6.028543949127197,0.993389368057251,0.03377766794019617,0.01423196495621091,-0.7069347916028113,-0.7063283377746475
1658858757.428321,5656,1658858757,425897856,map,5.489435195922852,6.035764217376709,1.0700080394744873,0.03391002703535489,0.007664849380435322,-0.7078970272443837,-0.7054595374427939
1658858757.4772637,5657,1658858757,475897856,map,5.432501316070557,6.044381141662598,1.1450681686401367,0.03641089780899284,-0.0005093384144186346,-0.7087089529581271,-0.7045605773048318
1658858757.52718,5658,1658858757,525898112,map,5.374966621398926,6.054442405700684,1.2218828201293945,0.04015921986360201,-0.009284300648948482,-0.7090506573018343,-0.7039518479279984
1658858757.5772235,5659,1658858757,575898112,map,5.316650867462158,6.066926002502441,1.2985872030258179,0.04398734965337364,-0.017355092917613977,-0.7090164741706653,-0.7036046852991326
1658858757.627152,5660,1658858757,625898624,map,5.257903575897217,6.081851005554199,1.3784064054489136,0.046549983345917104,-0.02436950118187602,-0.708689972368682,-0.7035607646299769
1658858757.6778533,5661,1658858757,675898624,map,5.199497699737549,6.098620414733887,1.458219289779663,0.046630771871187124,-0.03070445630698212,-0.7080722088609809,-0.7039293675620597
1658858757.7270176,5662,1658858757,725898880,map,5.142233371734619,6.117335796356201,1.5394418239593506,0.04423208109866266,-0.036731203887787015,-0.707021203152654,-0.7048513034358443
1658858757.7777853,5663,1658858757,775898880,map,5.084826946258545,6.14230489730835,1.62113356590271,0.04037077627049074,-0.04242001028007846,-0.7054786794451361,-0.706307706314679
1658858757.8276927,5664,1658858757,825898880,map,5.029536247253418,6.172243595123291,1.7010462284088135,0.03640198804229296,-0.04706120841087047,-0.7036108844023716,-0.7080902917566302
1658858757.8777869,5665,1658858757,875898880,map,4.974513053894043,6.204213619232178,1.7804454565048218,0.03287556396586938,-0.05010693904872369,-0.7014321907890176,-0.7102122032730869
1658858757.9277153,5666,1658858757,925898624,map,4.920417308807373,6.238022804260254,1.8606241941452026,0.030356264582056442,-0.0516534728953596,-0.6991780621521171,-0.7124327711045323
1658858757.977842,5667,1658858757,975898624,map,4.8697943687438965,6.274450778961182,1.9369049072265625,0.028741205039328022,-0.05169598224541859,-0.6968200748328636,-0.7148029461764207
1658858758.0277846,5668,1658858758,25898624,map,4.820959091186523,6.3128838539123535,2.0134072303771973,0.027328047613637937,-0.05066151220415788,-0.694228757363743,-0.7174489678325615
1658858758.0775218,5669,1658858758,75898624,map,4.773129463195801,6.352906703948975,2.087378978729248,0.026074893456628282,-0.04891179226758774,-0.6916030103473243,-0.7201479102149199
1658858758.1276572,5670,1658858758,125897856,map,4.726323127746582,6.394192218780518,2.1606245040893555,0.024250797564015814,-0.04566492983416809,-0.6890474593044765,-0.7228694293071158
1658858758.1777217,5671,1658858758,175897856,map,4.685281753540039,6.433228969573975,2.2342777252197266,0.020436970073134383,-0.04150824253094292,-0.6862268731086434,-0.7259146469659886
1658858758.227615,5672,1658858758,225897088,map,4.649580955505371,6.470107555389404,2.3093457221984863,0.012652283707765178,-0.03721816881783059,-0.6825530557260503,-0.7297780852737747
1658858758.2776825,5673,1658858758,275897088,map,4.614236831665039,6.507957458496094,2.379878282546997,0.00498450896496331,-0.031133928136661024,-0.6880462290203568,-0.7249815307440778
1658858758.327631,5674,1658858758,325897344,map,4.579288482666016,6.546210765838623,2.447862148284912,-0.00224875127708199,-0.023712653467357753,-0.6823010368537655,-0.7306832065207925
1658858758.377651,5675,1658858758,375897344,map,4.545648097991943,6.583154678344727,2.5133860111236572,-0.00831492867333965,-0.0157469658415467,-0.6754590323322001,-0.7371824676895063
1658858758.4276075,5676,1658858758,425897600,map,4.514941215515137,6.617313385009766,2.5740997791290283,-0.012699372564071323,-0.00899783369438785,-0.6683155826006681,-0.743715030760046
1658858758.4776678,5677,1658858758,475897600,map,4.484010696411133,6.6523637771606445,2.634303092956543,-0.015020413567778931,-0.003537879800143058,-0.6617264304687501,-0.7495865539094595
1658858758.5279915,5678,1658858758,525897088,map,4.453431129455566,6.687467575073242,2.693297863006592,-0.01627283080515492,0.00016075694976059134,-0.6555150098888486,-0.7550067820524611
1658858758.577595,5679,1658858758,575897088,map,4.4218034744262695,6.722635746002197,2.7493512630462646,-0.01648625532558742,0.0022164949005061786,-0.6495253057097818,-0.760157988695975
1658858758.627386,5680,1658858758,625897088,map,4.389123916625977,6.75762414932251,2.8028550148010254,-0.015366862682269234,0.003620825893245605,-0.6442915459653111,-0.7646169975541902
1658858758.6774728,5681,1658858758,675897088,map,4.357176303863525,6.791477203369141,2.8546769618988037,-0.013858879135563992,0.0051135161063517905,-0.6395632854860726,-0.768596504858301
1658858758.727623,5682,1658858758,725897088,map,4.325628757476807,6.824837684631348,2.906139373779297,-0.014140137081909827,0.004320981627766075,-0.6349913922261883,-0.772377703872739
1658858758.7774875,5683,1658858758,775897088,map,4.295626163482666,6.855408191680908,2.958205461502075,-0.013355662159765835,0.004376900035846944,-0.6309513194784587,-0.7756951085850305
1658858758.8275104,5684,1658858758,825896576,map,4.267023086547852,6.883264541625977,3.0105042457580566,-0.011627463304003499,0.00471789584289629,-0.6278230277112242,-0.7782549642831976
1658858758.8774266,5685,1658858758,875896576,map,4.238648891448975,6.910336017608643,3.0615227222442627,-0.010212270057210914,0.005393674128351736,-0.6248460919810143,-0.7806625257790525
1658858758.9278402,5686,1658858758,925897600,map,4.209840297698975,6.936813831329346,3.1113104820251465,-0.006371990245774658,0.00869219996413476,-0.6223768837122408,-0.7826435063429142
1658858758.9775076,5687,1658858758,975897600,map,4.178164958953857,6.961897373199463,3.15848970413208,0.0013175178841561676,0.01565169579543139,-0.620352926185433,-0.7841655026450239
1658858759.0275764,5688,1658858759,25897344,map,4.143856525421143,6.985434532165527,3.203256368637085,0.009645513986416575,0.023566005887064177,-0.6187509471998002,-0.785174421874413
1658858759.077373,5689,1658858759,75897344,map,4.108981609344482,7.008293151855469,3.2457423210144043,0.01656838818115478,0.03030680037806326,-0.6186062601452817,-0.7849415782547072
1658858759.1274517,5690,1658858759,125896576,map,4.073573112487793,7.030233860015869,3.286160945892334,0.01971326871486554,0.03440413626916661,-0.6205440960261287,-0.783168415688007
1658858759.177738,5691,1658858759,175896576,map,4.034493923187256,7.049367904663086,3.3225245475769043,0.019271663720731788,0.0353902993849365,-0.6243563950869442,-0.780099494680592
1658858759.2273483,5692,1658858759,225896320,map,3.991175413131714,7.066167831420898,3.3562729358673096,0.014865919703711337,0.03204288921671632,-0.6294584240449215,-0.7762308613298571
1658858759.2773986,5693,1658858759,275896320,map,3.947112560272217,7.082481384277344,3.388711452484131,0.008240525902837033,0.02527933426991608,-0.6356930554405804,-0.7714838872305328
1658858759.3275232,5694,1658858759,325896064,map,3.9014370441436768,7.098446369171143,3.4201407432556152,0.002630648491934941,0.01807874736398504,-0.6416246261261913,-0.7668011983106744
1658858759.3773994,5695,1658858759,375896064,map,3.8577373027801514,7.115708827972412,3.4500131607055664,-0.0009249673636535047,0.012066047220520694,-0.6479399600672756,-0.76159527512181
1658858759.4275668,5696,1658858759,425895808,map,3.815319299697876,7.134519100189209,3.479416847229004,-0.0029646179748066136,0.007479669629421171,-0.6550659546218253,-0.7555288615783615
1658858759.4776127,5697,1658858759,475895808,map,3.7727112770080566,7.152576923370361,3.5071303844451904,-0.0035978076657345033,0.004862343467089182,-0.6633857737522597,-0.7482531179882407
1658858759.5277522,5698,1658858759,525895296,map,3.7303712368011475,7.170082092285156,3.5332441329956055,-0.0037135113302135935,0.0032813690932684855,-0.6721484232796797,-0.7403998511163509
1658858759.577553,5699,1658858759,575895296,map,3.6918721199035645,7.188642978668213,3.5554521083831787,-0.0036977400692108503,0.0019032328972863998,-0.6813456649918994,-0.7319499909281136
1658858759.62752,5700,1658858759,625894784,map,3.6574957370758057,7.208322525024414,3.5743486881256104,-0.00331230717175223,0.0007287018644132604,-0.6902822628995332,-0.7235322350393885
1658858759.6774166,5701,1658858759,675894784,map,3.6239893436431885,7.227663993835449,3.592665672302246,-0.001971002291425259,-0.0008933782195473613,-0.6984751470422977,-0.7156310404038975
1658858759.7278001,5702,1658858759,725894016,map,3.5914783477783203,7.247140884399414,3.610355854034424,0.0013947037046628372,-0.004311971711397446,-0.7061105852139291,-0.7080870731416998
1658858759.7774332,5703,1658858759,775894016,map,3.558764696121216,7.2659220695495605,3.626310110092163,0.006931361609251992,-0.009132358585007858,-0.7132811229641481,-0.7007842719952555
1658858759.8275435,5704,1658858759,825893248,map,3.5262744426727295,7.283693313598633,3.6404995918273926,0.012847121733825788,-0.014483091423511148,-0.7198565664542249,-0.6938528051818401
1658858759.877395,5705,1658858759,875893248,map,3.4943618774414062,7.301998138427734,3.6535139083862305,0.018028168182964648,-0.019603607105192686,-0.7256328807408287,-0.6875664376103579
1658858759.9274716,5706,1658858759,925892480,map,3.4631805419921875,7.320773124694824,3.6652538776397705,0.021875830164204125,-0.0235387950112229,-0.7307921082227804,-0.6818432867920242
1658858759.9775474,5707,1658858759,975892480,map,3.434668779373169,7.341524124145508,3.676771879196167,0.024206373025424284,-0.02511298429138926,-0.7354063197081252,-0.6767281097001108
1658858760.0275145,5708,1658858760,25891456,map,3.4088594913482666,7.363861083984375,3.6879076957702637,0.023064250887888944,-0.02381662231564469,-0.739425258559386,-0.6724218139210234
1658858760.0773425,5709,1658858760,75891456,map,3.3838226795196533,7.386181831359863,3.6983399391174316,0.017767326894725266,-0.019695534996757545,-0.7427351070891209,-0.669059764664951
1658858760.1274176,5710,1658858760,125890688,map,3.359368324279785,7.408875942230225,3.7079572677612305,0.011716570977276736,-0.014489646323049755,-0.7455753219520643,-0.6661607999650256
1658858760.1776075,5711,1658858760,175890688,map,3.3361661434173584,7.434695720672607,3.7151541709899902,0.007392850478938004,-0.009377485817325266,-0.7481586271896631,-0.6634124486947925
1658858760.2275965,5712,1658858760,225890176,map,3.314122438430786,7.463822364807129,3.7204535007476807,0.0034132072846607994,-0.006807415171725265,-0.7497773769851839,-0.6616463512148535
1658858760.2772174,5713,1658858760,275890176,map,3.2926454544067383,7.49297571182251,3.7235183715820312,0.0008866015659012217,-0.005384102930642663,-0.7509668388341169,-0.6603173724390333
1658858760.3275554,5714,1658858760,325889664,map,3.2716195583343506,7.5219407081604,3.724583625793457,-0.0004846524126534447,-0.004391186947620653,-0.751908811390603,-0.6592523203921249
1658858760.3777514,5715,1658858760,375889664,map,3.2506277561187744,7.550255298614502,3.723924160003662,-0.0008308945387203593,-0.003089355439360202,-0.7525323956722516,-0.6585474614338869
1658858760.4276109,5716,1658858760,425889920,map,3.2298998832702637,7.577749252319336,3.7216334342956543,-0.0013871100289132572,-0.003078549932008198,-0.7528276939910652,-0.6582089802001937
1658858760.4774013,5717,1658858760,475889920,map,3.2103044986724854,7.604694366455078,3.718916177749634,-0.004129844984439305,-0.004630227469110565,-0.7525971583673022,-0.6584519895872822
1658858760.5274827,5718,1658858760,525889408,map,3.192222833633423,7.631102561950684,3.7155652046203613,-0.009285806473823809,-0.009588375830347615,-0.7520190337648331,-0.6590062288798743
1658858760.577295,5719,1658858760,575889408,map,3.1753599643707275,7.657763957977295,3.709629774093628,-0.015401929220540294,-0.015377759192800159,-0.7511559679570242,-0.6597658803704838
1658858760.6272452,5720,1658858760,625888640,map,3.159097671508789,7.684445858001709,3.7013747692108154,-0.018798994660414615,-0.018804330738723164,-0.75013446770109,-0.6607505393959425
1658858760.6772544,5721,1658858760,675888640,map,3.143282651901245,7.710129261016846,3.6922249794006348,-0.018017156733295167,-0.01682376792254484,-0.7492461049059222,-0.6618327713096717
1658858760.7271292,5722,1658858760,725887872,map,3.1279971599578857,7.735378265380859,3.682115077972412,-0.014274831160429921,-0.012689925401794398,-0.7484153695608814,-0.6629552244259691
1658858760.7772195,5723,1658858760,775887872,map,3.115903854370117,7.758901596069336,3.672255039215088,-0.010671830492477677,-0.00876966376649177,-0.7474081504507677,-0.6642215456239922
1658858760.8273163,5724,1658858760,825886592,map,3.1073343753814697,7.780097484588623,3.662593126296997,-0.007552846662697223,-0.005355171648231106,-0.7461372379326928,-0.6657277963357695
1658858760.877395,5725,1658858760,875886592,map,3.0995218753814697,7.801005840301514,3.6515519618988037,-0.005333764173921437,-0.0031625844087414218,-0.7448088625442492,-0.667249059418697
1658858760.9272094,5726,1658858760,925885568,map,3.0924932956695557,7.821413516998291,3.6395251750946045,-0.004264438258805777,-0.0019934256918079985,-0.7435028023134385,-0.6687162505670189
1658858760.977268,5727,1658858760,975885568,map,3.08428692817688,7.845703125,3.6262199878692627,-0.003514286082841749,-0.001965831042443256,-0.7422068889798094,-0.6701587269091953
1658858761.0270274,5728,1658858761,25884288,map,3.0749547481536865,7.873409271240234,3.6125667095184326,-0.0030591526934019343,-0.0026371688693898254,-0.7410554666473346,-0.6714316661263857
1658858761.0772216,5729,1658858761,75884288,map,3.0663185119628906,7.900149345397949,3.5998857021331787,-0.0027180507306757266,-0.0033118633075809503,-0.7400106480638102,-0.6725815077102826
1658858761.127505,5730,1658858761,125884544,map,3.058309555053711,7.926053047180176,3.5882911682128906,-0.002566761700899068,-0.0036197543829208896,-0.7391320068118383,-0.6735459788454554
1658858761.1780941,5731,1658858761,175884544,map,3.050867795944214,7.95131254196167,3.5787014961242676,-0.002231723500700839,-0.003788845840613293,-0.7384443830883529,-0.6743000497869435
1658858761.2272666,5732,1658858761,225883008,map,3.046727180480957,7.976582050323486,3.5737497806549072,-0.0016834480697019304,-0.003966358332693137,-0.7378857872605918,-0.6749118453272174
1658858761.2774796,5733,1658858761,275883008,map,3.043031692504883,8.001197814941406,3.5695748329162598,-0.0009534345361465571,-0.003988905125244814,-0.7374962472821059,-0.6753387778317617
1658858761.3271322,5734,1658858761,325881472,map,3.0398168563842773,8.024992942810059,3.566229820251465,-6.323974112405528e-05,-0.0037067441550307136,-0.7373201686281675,-0.6755332893223212
1658858761.377988,5735,1658858761,375881472,map,3.037708282470703,8.047508239746094,3.5651443004608154,0.0007335353320766433,-0.0030608988077974212,-0.7373253899205141,-0.6755304302568218
1658858761.427925,5736,1658858761,425881984,map,3.036754608154297,8.068618774414062,3.566089391708374,0.0012784791674192227,-0.0023829185147315655,-0.7374505357994844,-0.6753957317302381
1658858761.4772453,5737,1658858761,475881984,map,3.036212205886841,8.0892333984375,3.5666842460632324,0.0017046280999839282,-0.0018882464712405697,-0.7377331869251063,-0.6750876044467348
1658858761.527417,5738,1658858761,525882752,map,3.0360653400421143,8.109368324279785,3.56720232963562,0.0018846493616201246,-0.0014857220525438246,-0.7381364712111325,-0.6746471600731329
1658858761.5778344,5739,1658858761,575882752,map,3.031747341156006,8.133092880249023,3.565296173095703,0.0018894475281681002,-0.0013349941321933784,-0.7387414079289653,-0.6739849998255416
1658858761.6271555,5740,1658858761,625883264,map,3.0237233638763428,8.15975284576416,3.5616610050201416,0.0019624718708572495,-0.0013316153905213383,-0.7395621828592535,-0.6730840610124889
